word	raw_frequency	relative_frequency	zipf	number_of_letters	orth_neighbor_size	avg_orth_neighbor_freq	IPA_original	IPA	phon_neighbor_size	avg_phon_neighbor_freq	phonographic_distance
amon	537	2.538283939304744	3.4045402018311486	4	1.45	4.0090186791429465	æmən	æmən	1.55	4.2554192140108125	0.06212585440893067
ofhim	537	2.538283939304744	3.4045402018311486	5	2.45	4.211068469307634	ɑːfhɪm	ɑːfhɪm	2.7	3.883634404036768	0.19612048561476234
ceos	537	2.538283939304744	3.4045402018311486	4	1.85	4.109544401414091	sɪoʊz	sɪoʊz	1.9	4.162550956473701	0.10952634738332277
mowgli	537	2.538283939304744	3.4045402018311486	6	3.0	3.9634296664794375	moʊɡli	moʊɡli	2.0	3.729525922742293	0.19237954564831997
gearing	537	2.538283939304744	3.4045402018311486	7	1.55	4.201492517170604	ɡɪɹɪŋ	ɡɪɹɪŋ	1.65	4.001028482575234	0.07468369439740974
cur	537	2.538283939304744	3.4045402018311486	3	1.0	4.209113897083517	kɜː	kɜː	1.0	3.565025801000885	0.0
seward	537	2.538283939304744	3.4045402018311486	6	1.9	4.136339564084509	suːɚd	suːɚd	1.8	4.2191583295309965	0.10729025374309736
isolating	537	2.538283939304744	3.4045402018311486	9	2.9	3.933428603073312	aɪsəleɪɾɪŋ	aɪsəleɪɾɪŋ	3.65	3.8499601469885834	0.2805958765674513
rok	537	2.538283939304744	3.4045402018311486	3	1.0	4.04132576452062	ɹɑːk	ɹɑːk	1.0	4.013617739607216	0.0
centred	537	2.538283939304744	3.4045402018311486	7	2.25	4.039730056081437	sɛntəd	sɛntəd	1.9	4.211492642589949	0.13680902006601278
bloodhound	537	2.538283939304744	3.4045402018311486	10	4.75	3.875768176985906	blʌdhaʊnd	blʌdhaʊnd	4.3	3.9311858136606745	0.44385051472606574
storehouse	537	2.538283939304744	3.4045402018311486	10	3.65	3.694712614288927	stoːɹhaʊs	stoːɹhaʊs	3.65	3.907921650346616	0.33236951415038823
darnley	537	2.538283939304744	3.4045402018311486	7	2.4	3.8581095213140175	dɑːɹnli	dɑːɹnli	2.0	3.711205273078272	0.152698000740884
atwater	537	2.538283939304744	3.4045402018311486	7	2.85	4.015925005785363	ætwɔːɾɚ	ætwɔːɾɚ	2.9	4.1876732302495885	0.23496445180106063
pinhead	537	2.538283939304744	3.4045402018311486	7	2.9	3.960317635942429	pɪnhɛd	pɪnhɛd	2.8	3.962221612361835	0.23264487001811504
uhura	537	2.538283939304744	3.4045402018311486	5	2.4	3.939071822996091	juːhjʊɹɹə	juːhjʊɹɹə	4.7	3.7627199080249447	0.30044956545417456
manchu	537	2.538283939304744	3.4045402018311486	6	2.4	3.989895876324654	mæntʃuː	mæntʃuː	3.0	3.94174937833021	0.2094008463466483
factual	536	2.5335571535704706	3.403730705824363	7	2.8	4.128733535795441	fæktʃuːəl	fæktʃuːəl	3.65	4.065348388037783	0.2735427859729225
fazio	536	2.5335571535704706	3.403730705824363	5	1.95	3.8987320285264153	fæzɪoʊ	fæzɪoʊ	2.45	3.801963953251834	0.14726539122548069
mcpherson	536	2.5335571535704706	3.403730705824363	9	3.65	4.074790569785847	məkfɜːsən	məkfɜːsən	4.25	3.8632001537855865	0.36647487477804513
emulate	536	2.5335571535704706	3.403730705824363	7	2.75	4.012371542046575	ɛmjʊleɪt	ɛmjʊleɪt	3.45	3.6817600348978816	0.25896026173105985
cynic	536	2.5335571535704706	3.403730705824363	5	2.05	4.01456373761584	sɪnɪk	sɪnɪk	1.9	4.0586797374934855	0.1232451988258403
sandi	536	2.5335571535704706	3.403730705824363	5	1.65	4.08514044219013	sændi	sændi	1.2	4.071364223838117	0.0558807601212546
labourers	536	2.5335571535704706	3.403730705824363	9	3.6	3.956924773012964	leɪbɚɹɚz	leɪbɚɹɚz	2.9	3.8901025313379543	0.28525380591324667
torchwood	536	2.5335571535704706	3.403730705824363	9	4.0	3.7812538655209673	tɔːɹtʃwʊd	tɔːɹtʃwʊd	3.75	3.892116048259967	0.36172765732435114
annabeth	536	2.5335571535704706	3.403730705824363	8	3.75	4.057004182927209	ænəbəθ	ænəbəθ	2.85	3.843025659102191	0.2921042259003789
gloating	536	2.5335571535704706	3.403730705824363	8	2.1	3.815904583527693	ɡloʊɾɪŋ	ɡloʊɾɪŋ	1.9	4.137679499414362	0.12665048248430827
pondering	536	2.5335571535704706	3.403730705824363	9	2.6	3.857272350564961	pɑːndɚɹɪŋ	pɑːndɚɹɪŋ	3.05	4.019352958128634	0.22618491172013735
falter	536	2.5335571535704706	3.403730705824363	6	1.75	4.131855134609506	fɔltɚ	fɔltɚ	1.6	4.331130915280431	0.08563179563613207
undecided	536	2.5335571535704706	3.403730705824363	9	3.45	3.887006070764562	ʌndᵻsaɪdᵻd	ʌndᵻsaɪdᵻd	3.65	3.932574235141529	0.318750988075899
lollipops	536	2.5335571535704706	3.403730705824363	9	4.25	3.9577348385065454	lɑːlɪpɑːps	lɑːlɪpɑːps	4.8	3.777088408782022	0.43897273315676894
theorem	536	2.5335571535704706	3.403730705824363	7	2.9	4.142347338599549	θiəɹəm	θiəɹəm	2.4	3.975488631753998	0.20946144957938564
tankers	536	2.5335571535704706	3.403730705824363	7	1.8	3.8761603249427656	tæŋkɚz	tæŋkɚz	1.8	3.730378330673794	0.10042407917592226
heifer	536	2.5335571535704706	3.403730705824363	6	2.25	3.845184726020368	hɛfɚ	hɛfɚ	1.7	3.990994941670469	0.12519225619299817
bunks	536	2.5335571535704706	3.403730705824363	5	1.75	4.182146911566165	bʌŋks	bʌŋks	1.7	4.091903767622378	0.0913176323536378
geller	536	2.5335571535704706	3.403730705824363	6	1.65	3.8969434095387623	dʒɛlɚ	dʒɛlɚ	1.75	3.753660244082877	0.08724002140439224
subways	536	2.5335571535704706	3.403730705824363	7	2.85	3.8953178792916754	sʌbweɪz	sʌbweɪz	2.85	3.813246369638813	0.23210899829471415
invulnerable	536	2.5335571535704706	3.403730705824363	12	4.7	3.7729052208554834	ɪnvʌlnɚɹəbəl	ɪnvʌlnɚɹəbəl	4.8	3.8852766340282585	0.4696727854147143
illustration	536	2.5335571535704706	3.403730705824363	12	4.0	3.821573212861303	ɪləstɹeɪʃən	ɪləstɹeɪʃən	3.65	3.852505622750928	0.3558905438619573
likable	535	2.5288303678361967	3.4029196981528216	7	2.6	3.944216373120265	laɪkəbəl	laɪkəbəl	2.6	4.026270886327032	0.20076600693858704
agh	535	2.5288303678361967	3.4029196981528216	3	1.55	4.1109849089698445	ɑːɡ	ɑːɡ	1.0	3.790629101015024	0.03756514969262124
mathematically	535	2.5288303678361967	3.4029196981528216	14	5.1	3.780538321871677	mæθɪmæɾɪkli	mæθɪmæɾɪkli	5.0	3.796893196450496	0.5081585732025429
hol	535	2.5288303678361967	3.4029196981528216	3	1.0	4.17049201277819	hɑːl	hɑːl	1.0	3.87803071225643	0.0
tchaikovsky	535	2.5288303678361967	3.4029196981528216	11	6.1	3.87940035990501	tiːtʃeɪkɑːvski	tiːtʃeɪkɑːvski	8.15	3.7800873051032537	0.7549233294054464
dyer	535	2.5288303678361967	3.4029196981528216	4	1.6	4.2160725307572005	daɪɚ	daɪɚ	1.0	3.944875746540608	0.040917578401319106
lesion	535	2.5288303678361967	3.4029196981528216	6	1.85	4.228433943579026	liːʒən	liːʒən	1.85	4.053252303642998	0.10669763960200172
remover	535	2.5288303678361967	3.4029196981528216	7	2.15	4.175591079964664	ɹᵻmuːvɚ	ɹᵻmuːvɚ	2.5	4.289413292081093	0.1640573510165504
steadfast	535	2.5288303678361967	3.4029196981528216	9	3.9	3.9205877331171273	stɛdfæst	stɛdfæst	3.95	3.911131236820938	0.36656938986975807
solis	535	2.5288303678361967	3.4029196981528216	5	1.85	4.077342408391692	soʊliz	soʊliz	1.9	3.9718928667710394	0.10952634738332277
conga	535	2.5288303678361967	3.4029196981528216	5	1.9	3.893825962841202	kɑːŋɡə	kɑːŋɡə	2.0	3.688064122504838	0.11862453240183592
clavicle	535	2.5288303678361967	3.4029196981528216	8	3.65	4.028262491647944	klævɪkəl	klævɪkəl	3.0	3.913313338424583	0.294465367151525
hogwarts	535	2.5288303678361967	3.4029196981528216	8	3.6	3.958036314773892	hɑːɡwɔːɹts	hɑːɡwɔːɹts	4.7	3.774926875172716	0.387999574685435
staggered	535	2.5288303678361967	3.4029196981528216	9	3.05	3.846638086848883	stæɡɚd	stæɡɚd	2.15	3.956584369528155	0.2046041360469442
hoshi	535	2.5288303678361967	3.4029196981528216	5	1.9	3.8201729274707694	hoʊʃi	hoʊʃi	1.6	3.691978773258181	0.09584645751403965
arya	535	2.5288303678361967	3.4029196981528216	4	1.75	3.941031751232908	ɑːɹɹɪə	ɑːɹɹɪə	1.9	3.7256671456530257	0.10260709757319193
objectivity	535	2.5288303678361967	3.4029196981528216	11	4.45	3.875738940406002	ɑːbdʒɪktɪvᵻɾi	ɑːbdʒɪktɪvᵻɾi	5.95	3.9782348179217775	0.5169869695800686
spaniel	535	2.5288303678361967	3.4029196981528216	7	2.7	3.930430167670105	spænjəl	spænjəl	2.8	3.9405506103750674	0.21900116724101118
cosette	535	2.5288303678361967	3.4029196981528216	7	2.7	4.0026845615184845	koʊsɛt	koʊsɛt	2.05	4.150964474773481	0.1756404693657977
regimental	535	2.5288303678361967	3.4029196981528216	10	3.5	3.8982665577740576	ɹɛdʒɪmɛntəl	ɹɛdʒɪmɛntəl	4.3	3.894917700041578	0.35881206661528203
circa	535	2.5288303678361967	3.4029196981528216	5	2.0	3.9692100148854026	sɜːkə	sɜːkə	1.8	3.9085819678469895	0.11411685282817781
outset	535	2.5288303678361967	3.4029196981528216	6	2.35	4.123580981724851	aʊtsɛt	aʊtsɛt	2.65	3.870558291217373	0.18637717431684028
scoured	535	2.5288303678361967	3.4029196981528216	7	1.9	4.007098682540539	skaʊɚd	skaʊɚd	2.25	4.192817460126507	0.13264305830353712
cutty	535	2.5288303678361967	3.4029196981528216	5	1.85	4.073254934376754	kʌɾi	kʌɾi	1.55	3.813522124719173	0.08958137687666737
tarnish	535	2.5288303678361967	3.4029196981528216	7	2.2	3.91169936248847	tɑːɹnɪʃ	tɑːɹnɪʃ	2.25	3.86052897027581	0.1534427129523618
sift	535	2.5288303678361967	3.4029196981528216	4	1.65	4.835162322869437	sɪft	sɪft	1.55	4.495188777323287	0.07593533719500983
eventual	535	2.5288303678361967	3.4029196981528216	8	3.35	4.418067406758584	ᵻvɛntʃuːəl	ᵻvɛntʃuːəl	3.95	4.103983046108757	0.32879702190411586
platypus	535	2.5288303678361967	3.4029196981528216	8	3.7	4.08443057045794	plæɾɪpəs	plæɾɪpəs	3.85	4.036170309503349	0.3472405601515708
rightyou	535	2.5288303678361967	3.4029196981528216	8	3.4	3.920814299025211	ɹaɪɾɪuː	ɹaɪɾɪuː	2.8	4.056830301967231	0.26614797212391017
archimedes	535	2.5288303678361967	3.4029196981528216	10	4.25	4.020501339346404	ɑːɹkɪmiːdiːz	ɑːɹkɪmiːdiːz	6.0	3.868699464112061	0.5054019162500539
morten	535	2.5288303678361967	3.4029196981528216	6	1.85	3.922589572205685	mɔːɹʔn̩	mɔːɹʔn̩	2.75	4.233129162946002	0.15662247407222385
drax	535	2.5288303678361967	3.4029196981528216	4	1.8	4.408720024374847	dɹæks	dɹæks	1.7	4.207473706284556	0.0947491595995905
foa	535	2.5288303678361967	3.4029196981528216	3	1.05	3.832881446157875	foʊə	foʊə	1.35	3.927203028229736	0.022990781003009414
renfield	535	2.5288303678361967	3.4029196981528216	8	3.0	3.911107334419381	ɹɛnfiːld	ɹɛnfiːld	3.4	4.061234093660408	0.27361494227102545
regrettably	535	2.5288303678361967	3.4029196981528216	11	4.6	4.107905975231487	ɹᵻɡɹɛɾəbli	ɹᵻɡɹɛɾəbli	4.7	3.936975363339275	0.4571463435031305
gendarmes	535	2.5288303678361967	3.4029196981528216	9	3.95	3.870785686620004	dʒɛndɑːɹmz	dʒɛndɑːɹmz	4.85	3.8547049653683785	0.42094298385773254
pres	535	2.5288303678361967	3.4029196981528216	4	1.4	4.090836570212966	pɹiːz	pɹiːz	1.4	3.779924905315639	0.05022368023889283
didyou	535	2.5288303678361967	3.4029196981528216	6	2.8	3.7318466934376473	dɪdɪuː	dɪdɪuː	2.7	4.113889326247575	0.2201135714706605
psalm	534	2.524103582101924	3.4021071731601493	5	2.05	4.317217522033655	sɑːm	sɑːm	1.0	3.770908708807256	0.07064888621162652
turnips	534	2.524103582101924	3.4021071731601493	7	2.75	4.042869453876984	tɜːnɪps	tɜːnɪps	2.7	3.954632938198787	0.21671322892341083
creeper	534	2.524103582101924	3.4021071731601493	7	2.1	3.942683133956647	kɹiːpɚ	kɹiːpɚ	1.7	3.993428854171048	0.11513093173351888
lasso	534	2.524103582101924	3.4021071731601493	5	1.9	4.118060750133821	læsoʊ	læsoʊ	1.95	3.7154553002523456	0.11580105877673745
concord	534	2.524103582101924	3.4021071731601493	7	2.45	4.140512273769856	kəŋkoːɹd	kəŋkoːɹd	3.45	3.7656050663590905	0.23769510892940274
braised	534	2.524103582101924	3.4021071731601493	7	1.8	4.11352810625204	bɹeɪzd	bɹeɪzd	1.7	4.022577312713581	0.0947491595995905
jafar	534	2.524103582101924	3.4021071731601493	5	1.95	3.89208453557116	dʒæfɑːɹ	dʒæfɑːɹ	2.65	3.855522927406438	0.1582960669307501
splendour	534	2.524103582101924	3.4021071731601493	9	3.7	3.831405276531042	splɛndɚ	splɛndɚ	2.15	4.07532123633665	0.24642775311709078
veronika	534	2.524103582101924	3.4021071731601493	8	3.45	3.6766783506742433	vɛɹənɪkə	vɛɹənɪkə	3.75	3.887038018949231	0.32443681962575344
akane	534	2.524103582101924	3.4021071731601493	5	1.9	4.08087613019597	ækeɪn	ækeɪn	1.7	4.075609496768129	0.10158224397625269
buzzards	534	2.524103582101924	3.4021071731601493	8	3.3	4.067697619563421	bʌzɚdz	bʌzɚdz	2.35	3.895295488015382	0.23286808520611604
complicit	534	2.524103582101924	3.4021071731601493	9	3.25	4.151483588544563	kəmplɪsɪt	kəmplɪsɪt	3.4	3.95432881346696	0.29082238529639476
trafficker	534	2.524103582101924	3.4021071731601493	10	3.85	4.205675430274477	tɹæfɪkɚ	tɹæfɪkɚ	2.6	4.077573555335327	0.2835071603209732
aloft	534	2.524103582101924	3.4021071731601493	5	1.9	4.211490642875248	ɐlɔft	ɐlɔft	2.15	4.425504466987144	0.12705523195325932
crocs	534	2.524103582101924	3.4021071731601493	5	1.75	4.181494174049592	kɹɑːks	kɹɑːks	1.55	3.9517724266879313	0.08277842526207396
scribbling	534	2.524103582101924	3.4021071731601493	10	3.45	3.7669209743904983	skɹɪblɪŋ	skɹɪblɪŋ	2.75	3.844365921772257	0.26649619321886675
soleil	534	2.524103582101924	3.4021071731601493	6	2.65	4.118992232386844	soʊlɪl	soʊlɪl	2.05	4.155308059513957	0.17232190632178793
fraught	534	2.524103582101924	3.4021071731601493	7	2.4	4.388398166758909	fɹɔːt	fɹɔːt	1.7	4.312931379707416	0.13517007985265408
parma	534	2.524103582101924	3.4021071731601493	5	1.8	4.109967037055831	pɑːɹmə	pɑːɹmə	1.8	3.9232311307588943	0.10042407917592226
pon	534	2.524103582101924	3.4021071731601493	3	1.0	4.259017822198626	pɑːn	pɑːn	1.0	3.935784385260305	0.0
spanner	534	2.524103582101924	3.4021071731601493	7	1.95	3.89719331024758	spænɚ	spænɚ	1.75	4.090901531616049	0.10784967274375336
impunity	534	2.524103582101924	3.4021071731601493	8	3.55	4.103447583136648	ɪmpjuːnᵻɾi	ɪmpjuːnᵻɾi	4.15	4.042286019306328	0.35391684687124103
weathers	534	2.524103582101924	3.4021071731601493	8	2.15	4.193574405004868	wɛðɚz	wɛðɚz	1.8	3.864099086648931	0.1242840221080473
argues	534	2.524103582101924	3.4021071731601493	6	2.0	3.910426628014109	ɑːɹɡjuːz	ɑːɹɡjuːz	3.5	3.899881135014977	0.20779381915887876
christen	534	2.524103582101924	3.4021071731601493	8	2.55	4.234627407415906	kɹɪsən	kɹɪsən	1.8	3.8714933896631374	0.15098503605919986
teleportation	534	2.524103582101924	3.4021071731601493	13	4.75	4.055602528294812	tɛlᵻpoːɹteɪʃən	tɛlᵻpoːɹteɪʃən	5.65	3.931720313971488	0.521456046197068
rn	534	2.524103582101924	3.4021071731601493	2	1.0	3.986660421504445	ɑːɹɹɛn	ɑːɹɹɛn	2.0	3.6563393403255793	0.05471027420416445
booms	534	2.524103582101924	3.4021071731601493	5	1.65	4.1956387794769965	buːmz	buːmz	1.5	3.946202005828376	0.07309180582245914
stackhouse	534	2.524103582101924	3.4021071731601493	10	4.15	3.6865804356138367	stækhaʊs	stækhaʊs	3.7	3.691534688578694	0.3687954564519485
backwater	534	2.524103582101924	3.4021071731601493	9	3.9	3.7917858608437327	bækwɔːɾɚ	bækwɔːɾɚ	3.75	3.883254989417869	0.35501973017826266
capitals	533	2.5193767963676503	3.401293125158165	8	2.7	4.050624587172606	kæpɪɾəlz	kæpɪɾəlz	2.75	3.8697210107348696	0.21615568401422625
kree	533	2.5193767963676503	3.401293125158165	4	1.75	4.3430615925245615	kɹiː	kɹiː	1.0	3.7366504605524056	0.050915086964022194
niklaus	533	2.5193767963676503	3.401293125158165	7	2.95	3.882064785686596	nɪklaʊs	nɪklaʊs	2.85	4.052810000358179	0.2389102070599874
doer	533	2.5193767963676503	3.401293125158165	4	1.7	3.991383507245801	duːɚ	duːɚ	1.15	3.845660844493468	0.056345176634873595
padlock	533	2.5193767963676503	3.401293125158165	7	2.7	4.045112985703584	pædlɑːk	pædlɑːk	2.95	3.896885797347354	0.2275003799236152
tirelessly	533	2.5193767963676503	3.401293125158165	10	3.85	3.7486971837963408	taɪɚləsli	taɪɚləsli	3.65	3.6835181715112406	0.34585771040624474
vivi	533	2.5193767963676503	3.401293125158165	4	1.75	3.724414321740994	vɪvi	vɪvi	1.6	3.9166045166554193	0.08563179563613207
kidd	533	2.5193767963676503	3.401293125158165	4	1.8	4.16536916399833	kɪd	kɪd	1.0	4.441578711926969	0.05422795743352362
ymca	533	2.5193767963676503	3.401293125158165	4	2.0	3.8522250673604375	ɪmkə	ɪmkə	1.95	3.684304638604295	0.12267671189936351
soiree	533	2.5193767963676503	3.401293125158165	6	2.45	4.037009616036628	swɑːɹeɪ	swɑːɹeɪ	3.0	3.8718555001249575	0.21291112770178136
enhancing	533	2.5193767963676503	3.401293125158165	9	2.95	4.00061257155725	ɛnhænsɪŋ	ɛnhænsɪŋ	3.35	3.8513104079896414	0.2673373551793417
coot	533	2.5193767963676503	3.401293125158165	4	1.0	4.2753307301994266	kuːt	kuːt	1.0	4.022177822350927	0.0
vermouth	533	2.5193767963676503	3.401293125158165	8	3.65	3.929309282749216	vɜːməθ	vɜːməθ	2.1	3.9174693544566552	0.24018337409839297
fishin	533	2.5193767963676503	3.401293125158165	6	2.1	4.078978129127302	fɪʃɪn	fɪʃɪn	1.9	4.149709006967132	0.12665048248430827
tallahassee	533	2.5193767963676503	3.401293125158165	11	5.9	3.796276120546988	tælɐhæsiː	tælɐhæsiː	4.75	3.834462341212176	0.5456718708874428
pont	533	2.5193767963676503	3.401293125158165	4	1.25	4.2365184644787615	pɔnt	pɔnt	1.75	4.5296920201640525	0.05917915324008932
nappies	533	2.5193767963676503	3.401293125158165	7	2.4	3.880462436451795	næpɪz	næpɪz	1.9	3.7579199779073846	0.14688325005814176
hanim	533	2.5193767963676503	3.401293125158165	5	1.9	3.9952661264460954	hænɪm	hænɪm	1.95	3.8640921712782648	0.11580105877673745
scribe	533	2.5193767963676503	3.401293125158165	6	2.2	4.146117449729319	skɹaɪb	skɹaɪb	2.0	4.147963641216408	0.13918316321570584
fletch	533	2.5193767963676503	3.401293125158165	6	2.15	4.120226590050273	flɛtʃ	flɛtʃ	1.85	4.227399301705668	0.12716853742747503
unselfish	533	2.5193767963676503	3.401293125158165	9	4.4	3.920219983533733	ʌnsɛlfɪʃ	ʌnsɛlfɪʃ	3.8	3.851953385776734	0.39121566724709544
harcourt	533	2.5193767963676503	3.401293125158165	8	3.35	4.054991253337149	hɑːɹkoːɹt	hɑːɹkoːɹt	3.75	3.9170134397397054	0.31754954601078206
aussie	533	2.5193767963676503	3.401293125158165	6	2.4	4.063225018782697	ɑːsi	ɑːsi	1.55	3.582831544562976	0.12631038772922593
bionic	533	2.5193767963676503	3.401293125158165	6	2.75	3.99329061129705	baɪɑːnɪk	baɪɑːnɪk	3.0	3.893466710152442	0.23377543539833961
larva	533	2.5193767963676503	3.401293125158165	5	1.85	3.927345501842568	lɑːɹvə	lɑːɹvə	1.9	3.83184156996091	0.10952634738332277
simeon	533	2.5193767963676503	3.401293125158165	6	2.2	4.223166434624438	saɪmɑːn	saɪmɑːn	2.2	3.95170819931133	0.15060405267321686
nishi	533	2.5193767963676503	3.401293125158165	5	1.9	3.8665727138488974	niːʃi	niːʃi	1.85	3.683146413459008	0.1101339676391726
drifts	533	2.5193767963676503	3.401293125158165	6	1.9	4.033625054376887	dɹɪfts	dɹɪfts	1.85	3.884840245082223	0.1101339676391726
doobie	533	2.5193767963676503	3.401293125158165	6	2.0	3.9267477765569416	duːbi	duːbi	1.5	3.853975391849601	0.09680990289936298
macon	533	2.5193767963676503	3.401293125158165	5	1.85	4.152414617148458	mækən	mækən	1.85	4.287805292984645	0.10669763960200172
gasket	533	2.5193767963676503	3.401293125158165	6	2.1	4.056575310106735	ɡæskɪt	ɡæskɪt	1.95	3.8681044563805367	0.12951318655454627
matheson	532	2.5146500106333773	3.4004775484266414	8	3.0	3.851081652295653	mæθɛsən	mæθɛsən	2.85	3.872499608013813	0.24229766462291716
conjured	532	2.5146500106333773	3.4004775484266414	8	2.6	4.136292693626176	kʌndʒɚd	kʌndʒɚd	2.8	3.985414393869964	0.2121251715379749
didrt	532	2.5146500106333773	3.4004775484266414	5	2.25	4.168677270830392	dɪdət	dɪdət	1.95	4.067579049365679	0.13969588240480596
ladybug	532	2.5146500106333773	3.4004775484266414	7	3.85	4.210685665017852	leɪdɪbʌɡ	leɪdɪbʌɡ	4.0	4.104532937236954	0.3660427269599851
gringos	532	2.5146500106333773	3.4004775484266414	7	2.65	3.889072354391311	ɡɹɪŋɡoʊz	ɡɹɪŋɡoʊz	3.4	3.850895225873354	0.24914950546455644
dandelion	532	2.5146500106333773	3.4004775484266414	9	3.9	4.068208941881559	dændᵻlaɪən	dændᵻlaɪən	4.75	3.682173266014167	0.41187242305651084
fairview	532	2.5146500106333773	3.4004775484266414	8	3.7	3.930612297862076	fɛɹvjuː	fɛɹvjuː	3.2	3.931726158019786	0.3095601862640974
livingstone	532	2.5146500106333773	3.4004775484266414	11	4.55	3.867255107820548	lɪvɪŋstoʊn	lɪvɪŋstoʊn	4.55	3.6563318427728255	0.4451059336546572
blinked	532	2.5146500106333773	3.4004775484266414	7	2.25	4.170808599619074	blɪŋkt	blɪŋkt	1.9	3.9149512814958776	0.13680902006601278
camouflaged	532	2.5146500106333773	3.4004775484266414	11	4.9	3.874450502873594	kæməflɑːʒd	kæməflɑːʒd	4.9	3.7621524905170047	0.4889343293994745
chums	532	2.5146500106333773	3.4004775484266414	5	1.8	4.016749750849897	tʃʌmz	tʃʌmz	1.85	3.873740800250483	0.10325130763514152
fermented	532	2.5146500106333773	3.4004775484266414	9	3.2	3.8595278672971367	fɜːmɛntᵻd	fɜːmɛntᵻd	3.8	3.852824749336596	0.3099537207820682
